# doping	kf	T	Mabs	Mabs_err	Chi	Chi_err	Tau
0.1	0.1	1	1	nan	0	nan	nan
0.1	0.1	1.36667	1	nan	0	nan	nan
0.1	0.1	1.73333	1	nan	0	nan	nan
0.1	0.1	2.1	0.999995	6.98764e-06	4.70568e-06	6.65433e-06	41.9989
0.1	0.1	2.46667	0.999978	1.34304e-05	1.82159e-05	1.08853e-05	34.122
0.1	0.1	2.83333	0.999945	1.99714e-05	3.8598e-05	1.40844e-05	31.001
0.1	0.1	3.2	0.999816	3.43571e-05	0.00011482	2.1406e-05	27.3076
0.1	0.1	3.56667	0.999542	5.92044e-05	0.000259056	3.41865e-05	32.2457
0.1	0.1	3.93333	0.998935	9.55911e-05	0.000544547	4.97704e-05	36.2625
0.1	0.1	4.3	0.997912	0.00013971	0.00100044	7.27535e-05	38.5669
0.1	0.1	4.66667	0.996562	0.000171673	0.00152517	8.27916e-05	35.1967
0.1	0.1	5.03333	0.994637	0.000220154	0.00222487	0.000101871	36.7886
0.1	0.1	5.4	0.992002	0.000272168	0.00319565	0.000129173	36.487
0.1	0.1	5.76667	0.988517	0.000328969	0.00438631	0.00015976	36.3668
0.1	0.1	6.13333	0.983646	0.000425345	0.00630617	0.000298112	39.9995
0.1	0.1	6.5	0.977593	0.000498014	0.00824981	0.00032083	39.4837
0.1	0.1	6.86667	0.971338	0.0415931	1.6493	1.40689	214195
0.1	0.1	7.23333	0.962902	0.0408269	2.05937	0.588736	147077
0.1	0.1	7.6	0.953185	0.0305298	1.89016	0.399395	61760.9
0.1	0.1	7.96667	0.940366	0.0240142	1.84305	0.183578	27932.7
0.1	0.1	8.33333	0.926443	0.0232761	1.76089	0.102367	20007
0.1	0.1	8.7	0.9104	0.0168747	1.59323	0.0925835	8064.7
0.1	0.1	9.06667	0.894129	0.0184477	1.52398	0.0641778	7907.78
0.1	0.1	9.43333	0.872862	0.0136807	1.41286	0.039984	3487.1
0.1	0.1	9.8	0.851435	0.0130067	1.31437	0.0318706	2580.22
0.1	0.1	10.1667	0.822182	0.0112364	1.19664	0.0260634	1541.24
0.1	0.1	10.5333	0.795989	0.0111695	1.09861	0.0239353	1309.7
0.1	0.1	10.9	0.770533	0.0105291	1.0047	0.0218549	1043.75
0.1	0.1	11.2667	0.739698	0.00951035	0.914855	0.0180204	764.281
0.1	0.1	11.6333	0.710961	0.00924398	0.832817	0.0165768	662.647
0.1	0.1	12	0.684877	0.00841081	0.758785	0.0144546	521.008
0.1	0.18	1	0.999995	6.98764e-06	9.88194e-06	1.39741e-05	41.9989
0.1	0.18	1.36667	0.999954	1.73563e-05	6.76348e-05	2.53795e-05	27.7012
0.1	0.18	1.73333	0.999781	4.12571e-05	0.000253917	4.81847e-05	32.8731
0.1	0.18	2.1	0.998824	9.98165e-05	0.00113501	9.94475e-05	35.5307
0.1	0.18	2.46667	0.996636	0.000171087	0.00279209	0.000153551	36.1254
0.1	0.18	2.83333	0.993033	0.000248389	0.00519403	0.000233219	35.6354
0.1	0.18	3.2	0.986515	0.000363661	0.00937217	0.000337613	37.4819
0.1	0.18	3.56667	0.976904	0.0377444	4.38658	1.21405	222218
0.1	0.18	3.93333	0.963727	0.0605569	4.02768	0.559464	329842
0.1	0.18	4.3	0.9455	0.0275747	2.75449	0.870664	41287.9
0.1	0.18	4.66667	0.921629	0.021232	3.08906	0.190908	15552.5
0.1	0.18	5.03333	0.89192	0.0173221	2.7614	0.0874257	6792.11
0.1	0.18	5.4	0.854827	0.0149444	2.3988	0.06717	3552.58
0.1	0.18	5.76667	0.813231	0.0125018	2.07379	0.0498178	1847.34
0.1	0.18	6.13333	0.762188	0.0103981	1.74894	0.03882	989.243
0.1	0.18	6.5	0.714269	0.00953132	1.49934	0.030689	718.535
0.1	0.18	6.86667	0.663533	0.00814752	1.26517	0.0237871	468.743
0.1	0.18	7.23333	0.617905	0.00737998	1.07188	0.0197327	366.36
0.1	0.18	7.6	0.577354	0.00693161	0.914385	0.0171085	316.255
0.1	0.18	7.96667	0.536688	0.00572446	0.77679	0.0129848	215.51
0.1	0.18	8.33333	0.508211	0.00520808	0.679996	0.0110312	180.668
0.1	0.18	8.7	0.475396	0.00469843	0.583455	0.0092356	152.034
0.1	0.18	9.06667	0.450928	0.00433601	0.51355	0.00799814	133.083
0.1	0.18	9.43333	0.430306	0.00402144	0.456355	0.00697382	118.726
0.1	0.18	9.8	0.412066	0.00376097	0.407717	0.00613431	108.306
0.1	0.18	10.1667	0.395215	0.00348005	0.365495	0.00535757	97.0144
0.1	0.18	10.5333	0.382145	0.00318844	0.332863	0.00465659	84.415
0.1	0.18	10.9	0.368778	0.00303139	0.301381	0.004184	80.2655
0.1	0.18	11.2667	0.357106	0.00299494	0.276075	0.00394382	80.8773
0.1	0.18	11.6333	0.349934	0.0027278	0.257847	0.00343087	68.9022
0.1	0.18	12	0.338127	0.00254965	0.234679	0.0030474	63.3255
0.1	0.26	1	0.998017	0.000130355	0.00404068	0.000280909	35.7453
0.1	0.26	1.36667	0.990809	0.000277326	0.0142665	0.000509393	33.529
0.1	0.26	1.73333	0.974691	0.0233513	2.68098	3.19017	71741
0.1	0.26	2.1	0.948218	0.04015	7.34109	0.572468	94212.4
0.1	0.26	2.46667	0.90224	0.0198098	5.72373	0.229227	9741.7
0.1	0.26	2.83333	0.839437	0.0203364	4.4147	0.185329	5572.62
0.1	0.26	3.2	0.757938	0.012255	3.35235	0.0826526	1319.71
0.1	0.26	3.56667	0.674669	0.0101365	2.49446	0.0581802	732.486
0.1	0.26	3.93333	0.597016	0.00790997	1.869	0.0381038	411
0.1	0.26	4.3	0.533224	0.00654193	1.42521	0.0274166	280.589
0.1	0.26	4.66667	0.478768	0.0054942	1.10308	0.0201905	204.981
0.1	0.26	5.03333	0.437504	0.00444052	0.877688	0.0144912	143.988
0.1	0.26	5.4	0.406217	0.00399334	0.720344	0.0117026	124.965
0.1	0.26	5.76667	0.382018	0.00349535	0.606033	0.00928851	102.384
0.1	0.26	6.13333	0.361352	0.0031596	0.517275	0.00766091	89.0561
0.1	0.26	6.5	0.343574	0.00277912	0.445514	0.00618039	73.8311
0.1	0.26	6.86667	0.328566	0.00257323	0.389713	0.00528508	66.94
0.1	0.26	7.23333	0.31755	0.00239316	0.348337	0.00457741	60.4252
0.1	0.26	7.6	0.308117	0.00225097	0.313269	0.00401657	56.1565
0.1	0.26	7.96667	0.298993	0.0021277	0.282939	0.00356098	52.3937
0.1	0.26	8.33333	0.293219	0.00203879	0.260671	0.00321951	49.7131
0.1	0.26	8.7	0.285492	0.00195518	0.237525	0.00290044	47.7218
0.1	0.26	9.06667	0.278583	0.00184614	0.218031	0.0025901	44.0626
0.1	0.26	9.43333	0.275433	0.00181982	0.204627	0.00242631	43.9301
0.1	0.26	9.8	0.270546	0.00168414	0.190538	0.00213746	38.7003
0.1	0.26	10.1667	0.266749	0.00164534	0.179116	0.00199493	37.6366
0.1	0.26	10.5333	0.262288	0.00163284	0.167296	0.00188869	38.2384
0.1	0.26	10.9	0.258608	0.00160877	0.157246	0.0017763	38.1147
0.1	0.26	11.2667	0.256937	0.00148915	0.150336	0.00158664	32.9777
0.1	0.26	11.6333	0.254757	0.00148987	0.143238	0.00152751	33.5083
0.1	0.26	12	0.252778	0.00147375	0.136694	0.0014518	33.318
0.1	0.34	1	0.728274	0.101969	8.42301	3.01804	57666.4
0.1	0.34	1.36667	0.613023	0.0363361	5.79322	0.51507	6793.31
0.1	0.34	1.73333	0.52036	0.0170762	3.53088	0.175318	1633
0.1	0.34	2.1	0.461721	0.00939123	2.364	0.075661	557.82
0.1	0.34	2.46667	0.412225	0.00642417	1.6449	0.0417659	300.131
0.1	0.34	2.83333	0.371431	0.00487882	1.18763	0.0261411	198.326
0.1	0.34	3.2	0.344684	0.0036698	0.91688	0.0166585	125.182
0.1	0.34	3.56667	0.325214	0.00295422	0.739169	0.0116298	88.3708
0.1	0.34	3.93333	0.306213	0.00262945	0.599475	0.00904811	76.9073
0.1	0.34	4.3	0.294362	0.00227925	0.509575	0.00699098	61.4873
0.1	0.34	4.66667	0.282259	0.00208401	0.433549	0.00571004	55.1944
0.1	0.34	5.03333	0.273955	0.00191587	0.380696	0.0047902	48.7066
0.1	0.34	5.4	0.266151	0.0017828	0.335055	0.0040478	44.6479
0.1	0.34	5.76667	0.261578	0.00166265	0.303896	0.0035019	39.8634
0.1	0.34	6.13333	0.257313	0.00159842	0.276366	0.00311729	38.1315
0.1	0.34	6.5	0.251193	0.00152746	0.249099	0.00276326	36.2882
0.1	0.34	6.86667	0.248473	0.00146434	0.231586	0.00249895	33.7079
0.1	0.34	7.23333	0.243633	0.00140636	0.211271	0.0022359	32.3824
0.1	0.34	7.6	0.242023	0.00135587	0.198456	0.00203983	30.491
0.1	0.34	7.96667	0.238863	0.00132438	0.184634	0.00188571	29.7579
0.1	0.34	8.33333	0.236532	0.00130237	0.173009	0.00175448	29.3836
0.1	0.34	8.7	0.233922	0.00126441	0.162198	0.00161974	28.257
0.1	0.34	9.06667	0.232923	0.00127158	0.15469	0.00156176	28.6198
0.1	0.34	9.43333	0.23064	0.00121845	0.145442	0.00142236	26.9822
0.1	0.34	9.8	0.229646	0.00119273	0.138915	0.00133578	26.013
0.1	0.34	10.1667	0.227798	0.00117388	0.131795	0.00125864	25.5878
0.1	0.34	10.5333	0.227263	0.0011635	0.126784	0.00120487	25.1481
0.1	0.34	10.9	0.22548	0.00113734	0.120478	0.00112792	24.4922
0.1	0.34	11.2667	0.224496	0.00112607	0.115616	0.0010775	24.1755
0.1	0.34	11.6333	0.223242	0.00111774	0.110857	0.00103241	23.9987
0.1	0.34	12	0.222153	0.00109765	0.106231	0.000975626	23.5002
0.1	0.42	1	0.278868	0.0172845	2.09941	0.233891	3245.04
0.1	0.42	1.36667	0.292372	0.00871438	1.64574	0.08655	807.791
0.1	0.42	1.73333	0.292301	0.0050415	1.27239	0.0386717	286.884
0.1	0.42	2.1	0.287519	0.00349266	1.0046	0.0216216	147.089
0.1	0.42	2.46667	0.27661	0.00276453	0.790693	0.0141122	99.9716
0.1	0.42	2.83333	0.265896	0.00219489	0.638502	0.00951239	67.4407
0.1	0.42	3.2	0.257618	0.00191466	0.531857	0.00718369	54.3022
0.1	0.42	3.56667	0.250887	0.0017654	0.453179	0.00581536	48.4898
0.1	0.42	3.93333	0.245148	0.00159806	0.392571	0.00468063	41.5483
0.1	0.42	4.3	0.240313	0.00146972	0.345714	0.00388099	36.3708
0.1	0.42	4.66667	0.236706	0.00141952	0.309641	0.00342023	34.7775
0.1	0.42	5.03333	0.233413	0.00135129	0.279301	0.00298245	32.3465
0.1	0.42	5.4	0.230221	0.00128351	0.253355	0.00261004	29.9704
0.1	0.42	5.76667	0.228477	0.00125358	0.233809	0.00237853	28.9754
0.1	0.42	6.13333	0.225591	0.00124056	0.214413	0.00218802	29.0742
0.1	0.42	6.5	0.223948	0.0011609	0.199144	0.00191784	25.9257
0.1	0.42	6.86667	0.221773	0.00115554	0.185082	0.00179282	26.1046
0.1	0.42	7.23333	0.219914	0.00109255	0.172726	0.00159637	23.7489
0.1	0.42	7.6	0.219407	0.00111181	0.163777	0.00154831	24.6452
0.1	0.42	7.96667	0.218506	0.00107155	0.154828	0.00141382	23.1366
0.1	0.42	8.33333	0.217475	0.00107535	0.146762	0.0013557	23.4578
0.1	0.42	8.7	0.216519	0.00105546	0.139482	0.00127033	22.7299
0.1	0.42	9.06667	0.214822	0.00104984	0.131674	0.00120393	22.8868
0.1	0.42	9.43333	0.214474	0.00102828	0.126333	0.00113438	21.9313
0.1	0.42	9.8	0.213482	0.00101468	0.120435	0.00107243	21.5812
0.1	0.42	10.1667	0.212838	0.001004	0.115269	0.0010184	21.3201
0.1	0.42	10.5333	0.211487	0.0010109	0.110084	0.000987539	21.7588
0.1	0.42	10.9	0.211484	0.000990884	0.106313	0.000933087	20.9437
0.1	0.42	11.2667	0.210817	0.000982522	0.102244	0.000894985	20.6903
0.1	0.42	11.6333	0.211089	0.000974518	0.0992113	0.000858267	20.348
0.1	0.42	12	0.210349	0.000973178	0.0955326	0.000829457	20.4213
0.1	0.5	1	0.262661	0.0103153	1.77145	0.126389	1495.76
0.1	0.5	1.36667	0.268865	0.00467338	1.35012	0.0420948	301.117
0.1	0.5	1.73333	0.263141	0.00314779	1.01707	0.0219392	143.752
0.1	0.5	2.1	0.254116	0.00228071	0.784106	0.0127606	80.5573
0.1	0.5	2.46667	0.247188	0.00187424	0.634219	0.00877052	56.7938
0.1	0.5	2.83333	0.240282	0.00164221	0.522474	0.00654098	45.9442
0.1	0.5	3.2	0.234788	0.00148858	0.442623	0.00516205	39.296
0.1	0.5	3.56667	0.230417	0.00137838	0.382894	0.00423376	34.8707
0.1	0.5	3.93333	0.226185	0.00130647	0.335782	0.00360007	32.1521
0.1	0.5	4.3	0.224343	0.00121474	0.30167	0.00302645	28.4044
0.1	0.5	4.66667	0.222123	0.0011723	0.272538	0.00267119	26.9727
0.1	0.5	5.03333	0.219831	0.00115623	0.247471	0.00241761	26.7926
0.1	0.5	5.4	0.218567	0.00112471	0.228504	0.00219261	25.49
0.1	0.5	5.76667	0.215298	0.00107009	0.208089	0.00193439	23.6232
0.1	0.5	6.13333	0.21515	0.00105988	0.195348	0.00179669	23.22
0.1	0.5	6.5	0.2135	0.00103342	0.18146	0.00164145	22.4363
0.1	0.5	6.86667	0.212756	0.00102388	0.170339	0.00153408	22.2682
0.1	0.5	7.23333	0.212685	0.00101141	0.161626	0.00143423	21.7293
0.1	0.5	7.6	0.21133	0.00100042	0.152302	0.00135166	21.3592
0.1	0.5	7.96667	0.21046	0.000989856	0.144074	0.00127103	21.0949
0.1	0.5	8.33333	0.210416	0.000978645	0.13761	0.00119667	20.6574
0.1	0.5	8.7	0.208636	0.000967772	0.129724	0.00113176	20.4853
0.1	0.5	9.06667	0.208762	0.00096418	0.124497	0.00107723	20.3719
0.1	0.5	9.43333	0.208599	0.000967071	0.119513	0.00104032	20.5051
0.1	0.5	9.8	0.208084	0.000955056	0.114445	0.000986356	20.1096
0.1	0.5	10.1667	0.20795	0.000950467	0.110266	0.000947359	19.8961
0.1	0.5	10.5333	0.205491	0.000916011	0.103769	0.000868342	19.0094
0.1	0.5	10.9	0.206373	0.000922084	0.101351	0.000852102	18.9838
0.1	0.5	11.2667	0.205834	0.000918916	0.0974347	0.000819589	19.0091
0.1	0.5	11.6333	0.205964	0.000916201	0.0944359	0.000789155	18.9039
0.1	0.5	12	0.205135	0.000927887	0.0909765	0.000776006	19.4454
0.18	0.1	1	1	nan	0	nan	nan
0.18	0.1	1.36667	1	nan	0	nan	nan
0.18	0.1	1.73333	1	nan	0	nan	nan
0.18	0.1	2.1	1	nan	0	nan	nan
0.18	0.1	2.46667	1	nan	0	nan	nan
0.18	0.1	2.83333	1	nan	0	nan	nan
0.18	0.1	3.2	1	nan	0	nan	nan
0.18	0.1	3.56667	1	6.59963e-07	2.6168e-07	3.70067e-07	6.99997
0.18	0.1	3.93333	1	6.59963e-07	2.37286e-07	3.3557e-07	6.99997
0.18	0.1	4.3	0.99998	1.78659e-05	9.08261e-06	8.30483e-06	122.591
0.18	0.1	4.66667	0.999967	1.5572e-05	1.40788e-05	6.66713e-06	55.3615
0.18	0.1	5.03333	0.99995	1.79202e-05	1.96939e-05	7.11003e-06	48.5949
0.18	0.1	5.4	0.999901	2.88879e-05	3.66122e-05	1.06674e-05	63.3145
0.18	0.1	5.76667	0.999811	4.02191e-05	6.52713e-05	1.38698e-05	64.4628
0.18	0.1	6.13333	0.999697	5.05373e-05	9.82691e-05	1.63299e-05	63.5626
0.18	0.1	6.5	0.999517	6.04657e-05	0.000147643	1.84286e-05	57.1456
0.18	0.1	6.86667	0.999169	8.50936e-05	0.000243698	2.55207e-05	64.9063
0.18	0.1	7.23333	0.998841	9.70146e-05	0.000318758	2.68387e-05	61.2302
0.18	0.1	7.6	0.998249	0.000116962	0.000464373	3.21639e-05	58.1432
0.18	0.1	7.96667	0.997587	0.00014199	0.000617416	3.89385e-05	61.483
0.18	0.1	8.33333	0.996835	0.000157503	0.000767386	4.04582e-05	58.1885
0.18	0.1	8.7	0.995835	0.000183034	0.000979623	4.70353e-05	58.9625
0.18	0.1	9.06667	0.994525	0.000209667	0.0012224	5.13515e-05	59.4963
0.18	0.1	9.43333	0.993394	0.000236535	0.00145421	5.97467e-05	61.1772
0.18	0.1	9.8	0.991541	0.000275556	0.00183938	7.19925e-05	63.1849
0.18	0.1	10.1667	0.989746	0.000305789	0.00216046	8.03183e-05	63.8573
0.18	0.1	10.5333	0.987474	0.000332924	0.00255749	8.72158e-05	61.7164
0.18	0.1	10.9	0.984857	0.000370519	0.00303121	0.000100553	62.3259
0.18	0.1	11.2667	0.981698	0.000421644	0.00363138	0.000116391	65.1803
0.18	0.1	11.6333	0.978658	0.000461348	0.0041685	0.000127842	65.8363
0.18	0.1	12	0.975574	0.000495525	0.00462818	0.000137882	66.318
0.18	0.18	1	1	nan	0	nan	nan
0.18	0.18	1.36667	1	nan	0	nan	nan
0.18	0.18	1.73333	1	nan	0	nan	nan
0.18	0.18	2.1	0.99998	1.78659e-05	1.85977e-05	1.70051e-05	122.591
0.18	0.18	2.46667	0.99998	1.24732e-05	1.61033e-05	1.01074e-05	58.7522
0.18	0.18	2.83333	0.999889	3.06911e-05	7.82225e-05	2.15922e-05	63.7509
0.18	0.18	3.2	0.99978	4.37398e-05	0.000137005	2.7157e-05	65.4573
0.18	0.18	3.56667	0.999388	6.92275e-05	0.000341972	3.87901e-05	58.9379
0.18	0.18	3.93333	0.998731	0.000104991	0.000644156	5.40643e-05	65.2596
0.18	0.18	4.3	0.997465	0.000147925	0.00120914	7.59782e-05	63.1287
0.18	0.18	4.66667	0.996074	0.000179358	0.00170062	8.28457e-05	60.8021
0.18	0.18	5.03333	0.993877	0.000223861	0.00249574	0.000102295	59.8399
0.18	0.18	5.4	0.991065	0.000274893	0.00343974	0.00012378	61.0239
0.18	0.18	5.76667	0.987229	0.000344576	0.00480973	0.000171044	64.212
0.18	0.18	6.13333	0.982369	0.000416443	0.006426	0.000212302	66.0031
0.18	0.18	6.5	0.976451	0.000483748	0.00826246	0.000254481	65.3592
0.18	0.18	6.86667	0.969984	0.000566395	0.0100598	0.000301159	69.6614
0.18	0.18	7.23333	0.961766	0.000667473	0.0126405	0.000381776	73.0897
0.18	0.18	7.6	0.951102	0.000771934	0.0160381	0.000503494	73.3308
0.18	0.18	7.96667	0.93994	0.00090581	0.019785	0.00063337	78.0821
0.18	0.18	8.33333	0.926162	0.0381022	1.14866	1.34756	102008
0.18	0.18	8.7	0.911231	0.0478893	2.05787	1.33405	127780
0.18	0.18	9.06667	0.89485	0.0445091	2.63139	0.39349	85078.7
0.18	0.18	9.43333	0.872008	0.0512396	2.46388	0.263654	84130.7
0.18	0.18	9.8	0.847218	0.0247405	1.95909	0.283593	15271.6
0.18	0.18	10.1667	0.82134	0.0210167	2.01624	0.118878	8521.1
0.18	0.18	10.5333	0.793735	0.0239985	1.88269	0.0937226	9058.11
0.18	0.18	10.9	0.761772	0.0167591	1.68624	0.0647262	3721.11
0.18	0.18	11.2667	0.725608	0.0160468	1.50916	0.056183	2879.32
0.18	0.18	11.6333	0.683196	0.0137184	1.33053	0.0430177	1796.8
0.18	0.18	12	0.654654	0.0127461	1.20238	0.0378976	1440.99
0.18	0.26	1	0.99997	1.94388e-05	5.94401e-05	3.8843e-05	95.3568
0.18	0.26	1.36667	0.999799	4.02604e-05	0.000295601	5.99475e-05	60.1838
0.18	0.26	1.73333	0.999024	9.87118e-05	0.00116191	0.000127576	72.573
0.18	0.26	2.1	0.997135	0.00015787	0.00278834	0.000163992	63.8446
0.18	0.26	2.46667	0.993645	0.000231213	0.00528481	0.000216887	61.5146
0.18	0.26	2.83333	0.987939	0.000321233	0.00893927	0.000293269	61.1128
0.18	0.26	3.2	0.97913	0.000446783	0.0142825	0.000450082	65.5135
0.18	0.26	3.56667	0.966851	0.00058938	0.0214194	0.000652128	68.2046
0.18	0.26	3.93333	0.949705	0.0109932	0.437349	0.544787	14068.9
0.18	0.26	4.3	0.927075	0.0389024	2.3963	2.74705	108699
0.18	0.26	4.66667	0.899151	0.06017	5.09343	1.23823	164966
0.18	0.26	5.03333	0.858976	0.0282939	4.45461	0.3178	21480.7
0.18	0.26	5.4	0.809458	0.0411869	3.79491	0.322399	28853.5
0.18	0.26	5.76667	0.74458	0.0185105	3.10375	0.12165	3996.97
0.18	0.26	6.13333	0.68332	0.0159761	2.52882	0.0960139	2331.94
0.18	0.26	6.5	0.617264	0.0132505	2.039	0.0681527	1400.36
0.18	0.26	6.86667	0.548073	0.0103116	1.59298	0.0472178	798.516
0.18	0.26	7.23333	0.495108	0.00938393	1.28908	0.0381038	670.342
0.18	0.26	7.6	0.450704	0.00771805	1.04985	0.0285697	473.393
0.18	0.26	7.96667	0.412329	0.00698087	0.863004	0.0235703	410.661
0.18	0.26	8.33333	0.37793	0.00637446	0.712125	0.0196303	369.049
0.18	0.26	8.7	0.352501	0.00543412	0.605257	0.0154269	287.96
0.18	0.26	9.06667	0.334659	0.00462271	0.531804	0.0122083	219.252
0.18	0.26	9.43333	0.319751	0.00415384	0.468435	0.0102283	191.194
0.18	0.26	9.8	0.301769	0.0042774	0.408685	0.00981525	215.554
0.18	0.26	10.1667	0.28923	0.00363535	0.365041	0.00783712	164.721
0.18	0.26	10.5333	0.279063	0.00330372	0.330577	0.00671434	142.881
0.18	0.26	10.9	0.267713	0.00303864	0.295746	0.00579274	128.997
0.18	0.26	11.2667	0.258064	0.00287036	0.267554	0.00517402	121.544
0.18	0.26	11.6333	0.250959	0.00281589	0.245951	0.00481242	122.387
0.18	0.26	12	0.245845	0.00257237	0.23027	0.00421673	104.469
0.18	0.34	1	0.979902	0.000415758	0.041905	0.0010529	61.8737
0.18	0.34	1.36667	0.960836	0.000585834	0.0582691	0.00135768	64.6456
0.18	0.34	1.73333	0.883478	0.166309	14.1452	3.616	376304
0.18	0.34	2.1	0.793835	0.0744022	9.59702	1.57036	43627.3
0.18	0.34	2.46667	0.678247	0.0414748	6.55881	0.588726	10024.9
0.18	0.34	2.83333	0.568455	0.0223383	4.35259	0.249911	2781.95
0.18	0.34	3.2	0.464095	0.0160284	2.77502	0.146017	1593.39
0.18	0.34	3.56667	0.404955	0.0104692	1.96067	0.0798012	792.787
0.18	0.34	3.93333	0.363291	0.00783336	1.45307	0.0510427	524.157
0.18	0.34	4.3	0.324918	0.00564404	1.08236	0.0314833	320.952
0.18	0.34	4.66667	0.293642	0.00485612	0.835592	0.0235994	269.215
0.18	0.34	5.03333	0.276374	0.00401472	0.687257	0.017239	207.033
0.18	0.34	5.4	0.264299	0.00344396	0.587521	0.0132904	165.18
0.18	0.34	5.76667	0.247643	0.00297355	0.489204	0.0102834	135.115
0.18	0.34	6.13333	0.23957	0.0027151	0.429161	0.00852549	121.45
0.18	0.34	6.5	0.230869	0.00254396	0.379546	0.00737833	111.835
0.18	0.34	6.86667	0.224621	0.0024097	0.339771	0.00645168	106.284
0.18	0.34	7.23333	0.217093	0.00216624	0.303669	0.00539986	89.9364
0.18	0.34	7.6	0.210873	0.00201174	0.272057	0.00461025	82.7342
0.18	0.34	7.96667	0.206729	0.00194936	0.250531	0.00420289	79.8543
0.18	0.34	8.33333	0.202575	0.00185801	0.230163	0.00376863	75.347
0.18	0.34	8.7	0.198939	0.00174791	0.211692	0.00331945	70.0286
0.18	0.34	9.06667	0.19573	0.00174231	0.197751	0.00314702	70.7416
0.18	0.34	9.43333	0.192172	0.00167411	0.184404	0.00288992	66.5232
0.18	0.34	9.8	0.191061	0.0015863	0.174949	0.0026008	60.9342
0.18	0.34	10.1667	0.188048	0.00155428	0.163951	0.00244066	59.7927
0.18	0.34	10.5333	0.187879	0.00155062	0.1568	0.0023121	60.8431
0.18	0.34	10.9	0.185471	0.00151267	0.148237	0.00216834	58.7879
0.18	0.34	11.2667	0.182389	0.0014717	0.139009	0.00200958	57.1374
0.18	0.34	11.6333	0.181511	0.00142182	0.133406	0.00187781	53.7982
0.18	0.34	12	0.180208	0.00139855	0.128018	0.00179148	52.1993
0.18	0.42	1	0.208445	0.00303614	0.427812	0.0358334	694.018
0.18	0.42	1.36667	0.19997	0.0260341	1.24365	0.347677	20286
0.18	0.42	1.73333	0.198856	0.00968046	1.09872	0.108386	1955.44
0.18	0.42	2.1	0.208688	0.00601308	1.03542	0.0568696	624.73
0.18	0.42	2.46667	0.209386	0.00390722	0.874044	0.0300633	272.382
0.18	0.42	2.83333	0.215257	0.00331081	0.781537	0.0217264	199.315
0.18	0.42	3.2	0.211406	0.0028458	0.662674	0.0160322	155.764
0.18	0.42	3.56667	0.209317	0.00246103	0.577774	0.012173	121.661
0.18	0.42	3.93333	0.202097	0.00218383	0.489212	0.00946313	102.348
0.18	0.42	4.3	0.196829	0.00203684	0.423992	0.00788353	94.1556
0.18	0.42	4.66667	0.193791	0.00190369	0.377634	0.0066539	85.4503
0.18	0.42	5.03333	0.189885	0.00175205	0.336061	0.00555001	75.4764
0.18	0.42	5.4	0.185804	0.00163237	0.301712	0.00476107	67.2677
0.18	0.42	5.76667	0.182526	0.00157996	0.272114	0.00423621	65.702
0.18	0.42	6.13333	0.179847	0.00149636	0.248822	0.00373894	60.4315
0.18	0.42	6.5	0.178251	0.00144321	0.23053	0.00335004	57.2973
0.18	0.42	6.86667	0.174601	0.00139941	0.210144	0.00302731	55.59
0.18	0.42	7.23333	0.173487	0.0013497	0.196958	0.00275153	52.3493
0.18	0.42	7.6	0.171493	0.00133177	0.18334	0.00255484	52.0542
0.18	0.42	7.96667	0.170017	0.00129845	0.171892	0.00236018	50.3486
0.18	0.42	8.33333	0.169696	0.0013117	0.164231	0.00229105	51.1363
0.18	0.42	8.7	0.168203	0.00125752	0.154407	0.00208136	47.9388
0.18	0.42	9.06667	0.167212	0.00121065	0.146362	0.00190476	45.0302
0.18	0.42	9.43333	0.164708	0.00120722	0.136542	0.00180192	46.1021
0.18	0.42	9.8	0.165233	0.00117059	0.132115	0.00167824	43.2072
0.18	0.42	10.1667	0.164136	0.00116774	0.125874	0.00161354	43.3774
0.18	0.42	10.5333	0.164259	0.00114127	0.121598	0.0015245	41.4434
0.18	0.42	10.9	0.162307	0.00112353	0.114965	0.00143255	40.9112
0.18	0.42	11.2667	0.161914	0.00113981	0.110352	0.00139581	42.6584
0.18	0.42	11.6333	0.161271	0.00114405	0.106236	0.00135426	43.0852
0.18	0.42	12	0.160622	0.00110607	0.102275	0.00127149	40.4798
0.18	0.5	1	0.194539	0.0164416	1.74018	0.269425	6679.88
0.18	0.5	1.36667	0.183378	0.00515451	1.19203	0.0621203	640.222
0.18	0.5	1.73333	0.194148	0.00408704	1.05073	0.0402662	362.555
0.18	0.5	2.1	0.195076	0.00297016	0.865719	0.0236607	195.555
0.18	0.5	2.46667	0.193093	0.00241199	0.716896	0.0160847	134.223
0.18	0.5	2.83333	0.188547	0.00208051	0.591782	0.011715	106.402
0.18	0.5	3.2	0.185024	0.00183552	0.504512	0.00898024	86.0316
